bay_id,rd_seg_dsc,lat,lon
6074,,-37.81879602,144.9477387
6702,Lorimer Street between West Gate Bridge and Todd Road,-37.80847663,144.9717152
3943,Molesworth Street between Harker Street and Abbotsford Street,-37.80536284,144.9537372
5481,Stanley Street between Railway Place and Adderley Street,-37.81070636,144.9780564
5162,Slater Street from St Kilda Road,-37.81552891,144.9609415
1539,Canning Street between Neill Street and Princes Street,-37.8144264,144.9699071
1324,Drummond Street between Palmerston Street and Princes Street,-37.81520068,144.9578608
1863,Cardigan Street between Faraday Street and Elgin Street,-37.81479782,144.9573211
3157,Seafarer Lane between Bourke Street and Collins Street,-37.810241,144.9555931
1113,Owen Street between Barrup Street and Canning Street,-37.81428287,144.9603696
4184,Roden Street between Railway Place and Adderley Street,-37.80850659,144.9592489
1828,Dodds Street between Southbank Boulevard and Grant Street,-37.81045819,144.9723757
6688,St Kilda Road between Grant Street and Wadey Street,-37.81183907,144.9598791
1861,Drummond Street between Victoria Street and Queensberry Street,-37.81477812,144.9573907
6194,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.82074851,144.947264
6118,Henry Street between Derby Street and Altona Street,-37.81948453,144.9450145
1844,Nicholson Street between Faraday Street and Barkly Street,-37.81387885,144.960674
2327,Cemetery Road East between College Crescent and Lygon Street,-37.81120739,144.9662508
5183,Kensington Road between MacAulay Road and Derby Street,-37.81051613,144.9523175
5629,Willis Street between Stockmans Way and The Crescent,-37.80967938,144.9775578
6078,Domain Street between Toorak Road and Bromby Street,-37.81891076,144.9473373
914,Station Street between Kay Street and Princes Street,-37.81436064,144.9688131
5620,Park Street between West Coburg Tramway and Royal Parade,-37.80954973,144.9763512
684,Drummond Street between Grattan Street and Faraday Street,-37.81433738,144.9717323
2294,Cardigan Street between Elgin Street and Keppel Street,-37.80981465,144.9703473
6116,Rourke Lane between Stockmans Way and Smithfield Road,-37.81946622,144.945078
6407,Arden Street between Fogarty Street and Langford Street,-37.82044126,144.945521
5244,Simpson Street between Wellington Parade and George Street,-37.81175305,144.9523983
1939,Canning Street between Kay Street and Neill Street,-37.80845982,144.9714321
6054,Kensington Road between Derby Street and Altona Street,-37.82120417,144.9440486
6614,Acland Street between Anderson Street and Walsh Street,-37.81404995,144.9417357
2369,Grant Street between Wells Street and Dodds Street,-37.81367617,144.9577989
6643,Royal Parade between Morrah Street and Story Street,-37.81963127,144.9437254
2346,Swanston Street between Elgin Street and College Crescent,-37.81312825,144.9590142
2889,Collins Street between Bourke Street and Sailmaker Way,-37.8106934,144.9586124
6754,Roden Street between Railway Place and Adderley Street,-37.8213542,144.9446795
5136,Alexandra Avenue between Anderson Street and Walsh Street,-37.82608117,144.9671815
4532,Story Street between Park Drive and Benjamin Street,-37.81074105,144.9596787
615,Faraday Street between Canning Street and Rathdowne Street,-37.80993498,144.9723718
6037,Roden Street between Adderley Street and Spencer Street,-37.82111917,144.9429514
2321,Cemetery Road East between College Crescent and Lygon Street,-37.81086766,144.9667622
977,Grant Street between St Kilda Road and Wells Street,-37.81739897,144.9647073
2483,Anderson Street between Miller Street and Victoria Street,-37.81066599,144.967766
2344,Swanston Street between Elgin Street and College Crescent,-37.8130898,144.959146
1163,Swanston Street between Elgin Street and College Crescent,-37.81160479,144.9591486
5650,Watkins Way from Stockmans Way,-37.80979976,144.9773145
5112,Domain Street between Bromby Street and Domain Road,-37.82557769,144.968539
5074,Kavanagh Street between Southbank Boulevard and Power Street,-37.82520079,144.9698296
1979,Palmerston Street between Canning Street and Rathdowne Street,-37.80995878,144.9662913
6700,Sturt Street between Miles Street and Coventry Street,-37.8085662,144.9717562
3665,Clarendon Street between Hotham Street and Gipps Street,-37.80498134,144.9486975
1657,Dodds Street between Southbank Boulevard and Grant Street,-37.81286568,144.9717339
1277,Rathdowne Street between Neill Street and Princes Street,-37.81327806,144.9541705
4334,Jolimont Road between Brunton Avenue and Wellington Parade South,-37.80926618,144.9564099
2553,Station Street between Kay Street and Princes Street,-37.81339527,144.9584469
3700,Sims Street between Dynon Road and Footscray Road,-37.80407185,144.9579551
5517,George Street between Hoddle Street and Simpson Street,-37.81463356,144.9827149
1758,Dorcas Street between Dodds Street and Kings Way,-37.81258765,144.9691232
1920,Canning Street between Kay Street and Neill Street,-37.81896384,144.96081
796,Elgin Street between Canning Street and Rathdowne Street,-37.81185262,144.9704614
2030,Balston Street between City Road and Kavanagh Street,-37.8124667,144.9577217
4189,Abbotsford Street between Railway Place and Adderley Street,-37.80855024,144.959098
1596,Palmerston Street between Canning Street and Rathdowne Street,-37.81716391,144.9610741
570,Station Street between Kay Street and Princes Street,-37.80801512,144.971375
1689,Barkly Street between Canning Street and Rathdowne Street,-37.81625971,144.9599671
6704,Stanley Street between Railway Place and Adderley Street,-37.81045778,144.9698238
6443,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8204818,144.9430042
4195,St Kilda Road between Southbank Boulevard and Grant Street,-37.80869393,144.9586021
1678,Neill Street between Rathdowne Street and Canning Street,-37.81536719,144.9630342
5371,Cemetery Road West between Royal Parade and College Crescent,-37.81013913,144.9729526
4808,St Kilda Road between Moubray Street and High Street,-37.83024554,144.9698987
6006,Wren Lane between Dudley Street and Rosslyn Street,-37.81992866,144.9514893
5745,Benjamin Street between Story Street and Morrah Street,-37.81097925,144.9770102
884,Faraday Street between Rathdowne Street and Drummond Street,-37.81144071,144.9673491
2587,Barkly Street between Canning Street and Rathdowne Street,-37.81392918,144.9565721
4566,Albert Street between Nicholson Street and Gisborne Street,-37.83001446,144.969153
5905,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80292515,144.9675092
2196,Canning Street between Faraday Street and Elgin Street,-37.81149891,144.9575527
1991,Kavanagh Street between Power Street and Balston Street,-37.81022373,144.9655698
2530,Swanston Street between La Trobe Street and Little La Trobe Street,-37.81315308,144.9592767
2443,,-37.809984,144.9701075
5412,McAllister Mews between Stockmans Way and Gatehouse Drive,-37.81108557,144.9755651
6433,Tennyson Street between Southey Street and Arden Street,-37.82020558,144.9460144
6904,Cade Way between Garrard Street and Garrard Street,-37.79479955,144.9648646
1860,Drummond Street between Victoria Street and Queensberry Street,-37.81497578,144.9568915
953,Palmerston Street between Lygon Street and Keppel Street,-37.81130687,144.9674122
6397,Victoria Street between Curzon Street and Abbotsford Street,-37.820492,144.9454382
3209,Navigation Drive between Bourke Street and Collins Street,-37.80725798,144.9544787
2323,Cemetery Road East between College Crescent and Lygon Street,-37.81090752,144.9666268
5157,McNamara Mews between Bateman Road and The Crescent,-37.81536613,144.9608669
950,Cardigan Street between Keppel Street and Lytton Street,-37.81137804,144.9674447
1100,Faraday Street between Canning Street and Rathdowne Street,-37.81608769,144.9611984
4391,Albert Street between Nicholson Street and Gisborne Street,-37.80771698,144.9525951
2416,,-37.80962526,144.9713329
4048,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80433912,144.9524075
5149,Marne Street between Toorak Road and Domain Road,-37.82598176,144.9671762
6169,Story Street between Park Drive and Gatehouse Street,-37.81937048,144.9450954
2644,Faraday Street between Lygon Street and Cardigan Street,-37.8033078,144.9481882
5529,Matthews Mews from Flockhart Street,-37.81401364,144.9828207
2734,Faraday Street between Rathdowne Street and Drummond Street,-37.80872408,144.9607311
1283,Rathdowne Street between Neill Street and Princes Street,-37.81312925,144.9541012
4919,Clarendon Street between Grey Street and Albert Street,-37.82957876,144.9682672
6215,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81993517,144.94719
5258,George Street between Hoddle Street and Simpson Street,-37.8112003,144.95321
1110,Faraday Street between Lygon Street and Cardigan Street,-37.81437635,144.9604128
1092,Cardigan Street between Keppel Street and Lytton Street,-37.81631109,144.9613013
4176,Gipps Street between Powlett Street and Clarendon Street,-37.80840769,144.9595902
881,Cardigan Street between Keppel Street and Lytton Street,-37.81160148,144.9674232
5391,Albert Street between Nicholson Street and Gisborne Street,-37.81021797,144.9756725
4387,Park Street between West Coburg Tramway and Royal Parade,-37.80765464,144.9527235
3530,Hartley Street between Lorimer Street and Westgate Freeway,-37.80745547,144.9589119
1960,Palmerston Street between Canning Street and Rathdowne Street,-37.80891416,144.9698656
6882,Fitzgibbon Street between Morrah Street and Bayles Street,-37.79614997,144.9646358
1901,,-37.81651025,144.9572532
8126,Hobsons Road between Kensington Road and Stock Bridge,-37.81666435,144.981441
6149,Domain Street between Bromby Street and Domain Road,-37.82001192,144.9431877
5557,Lorimer Street between West Gate Bridge and Todd Road,-37.81241404,144.9830925
5510,George Street between Hoddle Street and Simpson Street,-37.81499545,144.9826533
5272,Queensberry Street between Chetwynd Street and Leveson Street,-37.81176185,144.9534717
1590,Sturt Street between Southbank Boulevard and Grant Street,-37.8166857,144.9627207
5375,Lorimer Street between West Gate Bridge and Todd Road,-37.80991963,144.9729801
1543,Faraday Street between Rathdowne Street and Drummond Street,-37.81450344,144.969648
5738,Haines Street between Curzon Street and Abbotsford Street,-37.81092742,144.9765379
8293,Henry Street between Derby Street and Altona Street,-37.81187799,144.9597465
2528,Little La Trobe Street between Swanston Street and Elizabeth Street,-37.81313564,144.9593365
1946,Nicholson Street between Kay Street and Princes Street,-37.80860136,144.9709419
1982,Kavanagh Street between Power Street and Balston Street,-37.81001488,144.9660988
1998,Palmerston Street between Canning Street and Rathdowne Street,-37.81024441,144.9653135
590,Drummond Street between Grattan Street and Faraday Street,-37.81407623,144.9741996
4845,,-37.82888243,144.9706553
6867,Lorimer Street between West Gate Bridge and Todd Road,-37.7949086,144.9583603
2525,Station Street between Palmerston Street and Kay Street,-37.81309344,144.9594817
700,Cardigan Street between Keppel Street and Lytton Street,-37.81259234,144.970676
846,Faraday Street between Lygon Street and Cardigan Street,-37.8084861,144.9689194
1896,Coventry Street between Dodds Street and Sturt Street,-37.81676346,144.9573679
6582,Vegemite Way between Salmon Street and Douglas Street,-37.81243092,144.9408942
3353,Kay Street between Nicholson Street and Station Street,-37.81060097,144.9564262
1058,Station Street between Palmerston Street and Kay Street,-37.81841252,144.9623924
2289,Intersection of Cardigan Street and Keppel Street,-37.80971709,144.9706789
834,Palmerston Street between Nicholson Street and Station Street,-37.80892155,144.9691197
6235,Victoria Parade between Simpson Street and Powlett Street,-37.81578968,144.9454006
1149,Grant Street between St Kilda Road and Wells Street,-37.81222539,144.95943
1990,Kavanagh Street between Power Street and Balston Street,-37.81016771,144.9655757
1864,Cardigan Street between Faraday Street and Elgin Street,-37.81485838,144.9573018
677,Faraday Street between Nicholson Street and Canning Street,-37.81490865,144.9717518
730,Station Street between Palmerston Street and Kay Street,-37.80869305,144.9691373
3148,Import Lane between Bourke Street and Collins Street,-37.8107947,144.9558468
1474,Elgin Street between Canning Street and Rathdowne Street,-37.81737439,144.9639641
5428,Henry Street between Derby Street and Altona Street,-37.81394193,144.9777529
2915,Mills Place between Lorimer Street and South Wharf Drive,-37.80840683,144.95772
5344,Clarendon Street between George Street and Hotham Street,-37.82608979,144.9678581
2626,Lygon Street between Palmerston Street and Lytton Street,-37.81061209,144.9676316
5392,Woodruff Street between Westbourne Road and Coopers Lane,-37.81018553,144.9756779
685,Drummond Street between Grattan Street and Faraday Street,-37.81428663,144.9717088
1857,Drummond Street between Victoria Street and Queensberry Street,-37.81452757,144.9584598
1985,Dodds Street between Southbank Boulevard and Grant Street,-37.81007272,144.9659019
8348,Salmon Street between Turner Street and Lorimer Street,-37.81205655,144.9676323
